login_id,user_id,mouse_velocity_px_sec,avg_keystroke_delay,session_entropy,tab_switch_count
4d25d614-53aa-443a-ba9b-2b2c0b191955,user_431,375,0.3973,0.66,1
5905fd87-84c1-4470-9a04-23dfe634727d,user_431,339,0.3333,0.78,10
b5b2872b-a15b-493e-897d-1e5c3155dc87,user_431,239,0.2449,0.82,5
5630899b-5edb-493e-a9ad-2a79c8cc684d,user_431,309,0.2743,0.9,4
21c4f6d5-95ea-478b-8ce3-edb778fd780c,user_431,242,0.4179,0.75,10
098bfdfb-202b-40d1-871a-5cecdbf0d42a,user_431,327,0.3108,0.73,7
4d40e14f-0afc-42bc-8299-e3553e933783,user_431,457,0.3433,0.62,5
d92757a8-6ece-4ce9-9112-448d473407a3,user_431,6990,0.005,0.1,4
3933c2ed-9c66-45cd-b939-8e8e25fc57c7,user_431,390,0.4063,0.82,4
0702c1db-d2ad-4a48-8dfa-c4c9910af69d,user_431,186,0.3537,0.67,2
dfe88339-bcbf-4a3d-a5b1-7208243517e0,user_431,434,0.2514,0.65,10
c75e769c-22e8-443e-9b4c-80a75b13d748,user_431,463,0.3835,0.89,1
dd20525e-bbdc-4d1f-b43b-f9ce1d63734c,user_431,418,0.3404,0.79,3
64bb419d-dbc4-4cdd-9554-5bb97622f59a,user_431,222,0.2754,0.9,10
b4fc8fdd-875d-44cb-9b32-7b4edd44051b,user_431,213,0.312,0.74,9
54ad2b86-30b8-44e1-a440-4fef984bbbba,user_432,327,0.2737,0.75,9
ad735097-a0c4-4637-965e-a7b89514e86e,user_432,186,0.3474,0.75,9
0097d5f0-f6be-4f8c-b8aa-9c52d6eee772,user_432,105,0.3944,0.69,10
f889c78a-6e24-4a6b-b09e-a0d08e2d33d0,user_432,355,0.3436,0.71,7
92dba65f-ec35-4d88-9431-9083ce60cada,user_432,347,0.2802,0.86,0
119bd998-f1c3-420d-b7e9-1ea49c0723c4,user_432,258,0.4038,0.83,5
8d73f2a6-5c49-4ad1-b4b0-601442d6e3c8,user_432,174,0.3372,0.63,1
b21d856b-4266-44cf-b06c-4d844c60507b,user_432,477,0.408,0.78,8
38a6484c-634c-442f-a584-387553c70de6,user_432,260,0.3356,0.64,4
ef3e9770-390a-4185-928d-fb8215ab1a47,user_432,231,0.3526,0.69,3
0c4d862e-5ef8-4a9b-8cfc-a54b8ac31e08,user_432,143,0.3507,0.8,5
e3e7589e-4bef-42f1-b467-73fbe2908a40,user_432,7679,0.005,0.1,8
bda91c8a-abb6-4c94-aecb-343b28569821,user_432,383,0.2549,0.75,10
3fa83ff8-dba4-444b-8892-80fd22bf52d3,user_432,369,0.2434,0.86,10
4af1ff74-751f-4c03-8f5d-f42331e5266a,user_432,198,0.2942,0.68,7
3539bd22-6815-4607-83df-1c142ee066ca,user_432,305,0.2741,0.88,10
4d1f3b9a-04ca-4bf5-9b97-9060a7f12456,user_432,326,0.3792,0.79,1
b6d62dfd-7365-4790-a9cd-17503b63be00,user_432,226,0.2811,0.9,1
bdcfc42b-8122-41db-aa6a-58b294568b74,user_433,436,0.2478,0.6,2
a874d557-cd0e-4708-acbf-81d4b1720b65,user_433,357,0.2597,0.9,9
8a4f48b2-d251-43ad-880b-dbd7657050ee,user_433,213,0.2169,0.82,9
8d5af123-085d-47e6-872c-5869d4c933f2,user_433,342,0.2619,0.9,7
f3151b0a-fd13-4ac5-a6cf-af54ca9dc28c,user_433,318,0.2098,0.93,8
b5356bf3-b5f4-449f-9054-b5baa6b02299,user_433,376,0.2127,0.63,0
dc404104-91af-4892-a40f-f1c4e5ae01ed,user_433,345,0.2407,0.91,8
9523175b-c0d5-4c17-a1a5-564247d41385,user_433,373,0.1651,0.84,7
e2d8d2e6-272a-44fa-8cd4-dd15f592478d,user_433,300,0.2756,0.89,4
a589c017-16f4-46b5-a760-a7dfce01fa3f,user_433,190,0.215,0.82,3
702adf3b-7cbf-46b4-b8e7-4535a9a45be4,user_433,314,0.242,0.64,2
773fbb30-107d-4224-893a-55d2e3a71aee,user_433,269,0.1869,0.91,8
099c3693-fe59-489f-b035-fa61437478bd,user_433,380,0.2691,0.62,4
518ba376-d76a-4c03-b534-f5214d564ca1,user_433,282,0.3257,0.74,0
895c186b-3a77-4b80-a7b8-f1780ef6465e,user_433,349,0.2672,0.94,1
5dda5439-d5af-44fe-8a97-8dfacb3f99af,user_433,396,0.2229,0.7,2
2977fb6e-29d2-45d6-8c03-b6d6f27eec3b,user_433,352,0.3474,0.84,5
f1bef588-9c08-41d4-8f20-2a19d0a836ae,user_433,357,0.1956,0.75,4
569d7aeb-640e-40e7-ac10-56b347c3c463,user_433,481,0.3122,0.83,1
5636d3b7-c069-47d3-b2cd-fdd02e616bd7,user_434,248,0.216,0.85,6
ec1aa530-c0ff-4bc4-9f44-9bffbad65109,user_434,353,0.2304,0.68,9
33777a82-32ef-483d-a8d3-e1aac23f2471,user_434,455,0.3249,0.65,0
273fd952-fe77-49f9-8533-4baf222b8537,user_434,6841,0.005,0.1,8
92d88eb1-66b9-4e27-9487-452b226acb48,user_434,354,0.3147,0.83,1
34544a6a-372c-4a50-9b99-3f82fdd35eea,user_434,213,0.2933,0.65,2
059f99d7-3acf-4cbf-828c-cae1e0b87731,user_434,4597,0.005,0.1,2
bbeb914b-1156-46bb-b0e3-9ecb77ec1430,user_434,412,0.2385,0.82,8
e6a19ff8-ab9a-4585-9f73-7931b137d223,user_434,409,0.1348,0.62,5
5d7dc0fd-74cf-432b-8887-36e96d82bf0b,user_434,359,0.1984,0.84,5
70029831-02bd-43a7-90d7-4aa0eeccf146,user_434,245,0.2457,0.94,2
c6a1c1ef-2459-4f96-ad47-3b55db1c71cb,user_434,197,0.2114,0.64,6
58ed7798-9c26-4a1b-9c13-7f717a77a4de,user_434,333,0.2914,0.85,7
3fc68e14-50b0-44fd-9057-358dc03b3a8e,user_434,289,0.2258,0.83,5
2c6e7aa8-0e81-41fd-bf96-abade60d9941,user_434,216,0.3154,0.79,9
35ea7f1e-5ec5-4b50-a44a-0d54472a9d93,user_434,98,0.2268,0.71,3
e74c87eb-f10a-473d-9407-a94b0e594ba4,user_434,79,0.2304,0.64,5
bc165b0e-3b17-4288-a905-2c4b2c4c7385,user_434,6046,0.005,0.1,6
4556a328-377f-45c1-876f-632f3c282939,user_435,210,0.3857,0.62,6
cadaf90f-f365-485d-aafb-7b2cb77c32c2,user_435,344,0.1864,0.63,9
8a497bbd-2086-4a87-8bf2-598c21be4ca5,user_435,311,0.2801,0.87,4
f250f86c-116f-476a-b55d-27644bc6fdb9,user_435,336,0.3474,0.8,0
cf3b5aa8-94de-4f78-8caf-a19bf8e274d8,user_435,104,0.2464,0.83,2
ead24b3d-ffd8-4a90-8c12-e44bbdcc5163,user_435,269,0.1896,0.85,1
7447b052-1743-4eff-8431-d773c5443fb6,user_435,13,0.3193,0.89,2
29d5039a-f526-4cb1-a9bd-44d4b7bb24ab,user_435,299,0.2403,0.76,0
4aecb057-21e5-459f-8c0c-b19ca9736b18,user_435,294,0.2728,0.89,8
0ef92e30-5f90-44ca-a18e-763b0d57aef5,user_435,386,0.2587,0.86,7
b8e2e864-e0f0-4823-9077-8d1f707904e0,user_435,473,0.3682,0.81,4
424a1f16-d4d1-4f15-aa92-19d469e0d8c3,user_435,148,0.2187,0.81,4
766afbe7-8be5-499e-a212-b2e8a91a0e8b,user_435,337,0.3186,0.63,3
1a01d224-f55c-4af8-86b4-4036baca2a87,user_435,309,0.3519,0.73,2
a466c489-79ed-42d0-aad7-131dd4ea18f5,user_435,291,0.1685,0.72,1
5234967d-7ec4-4b39-b0e4-50cea2d4faa0,user_435,465,0.2109,0.65,5
1b1a5a06-69f6-48cb-82ac-dbbbd328bb73,user_435,322,0.2852,0.92,3
99c8cca7-d518-48a7-8962-88559f4ef5d6,user_435,435,0.2316,0.68,1
ecf8022f-2ed1-427f-9cbd-6ef5ef8b07d0,user_435,387,0.2414,0.76,9
5c1947e1-62e5-419a-8ccf-d7fb438279e7,user_435,279,0.3162,0.73,10
896d3a54-3a36-4b3a-8aa7-deb9a3cb29bd,user_435,453,0.2498,0.64,9
277230de-70d2-4fea-aba5-c500df556ba6,user_436,320,0.1648,0.77,9
a1010d68-781a-4e5a-ad79-b370c9e2fc9e,user_436,421,0.2186,0.62,8
df4924f2-817b-4767-96e8-0e7e25f979cd,user_436,259,0.2157,0.61,8
27d23eca-2e0c-481c-9068-2337ee5eccf7,user_436,421,0.2473,0.78,1
cd7b6acd-0a44-44d1-994a-c61f51107df9,user_436,205,0.1408,0.95,8
b026d60a-c82d-4afa-95be-2ff6f4ae5a44,user_436,251,0.2168,0.85,0
c21ca2c1-64ea-4b95-a2a1-89fb57deb702,user_436,299,0.1778,0.83,9
41357db8-b66d-45df-8820-994288a59343,user_436,202,0.0731,0.62,4
bd4fb6fc-b986-4767-81d3-7bcaea3423ed,user_436,304,0.1038,0.72,9
7c479df2-3f55-4644-b278-b48825be290a,user_436,298,0.1431,0.84,9
738cf3da-3008-4a02-a090-3f903fc543c9,user_436,5047,0.005,0.1,2
0c11c74d-fab5-42e5-9600-fe9c15a42c52,user_436,235,0.1195,0.79,8
f74c72c0-7538-40d9-87ea-19f21e859536,user_436,286,0.0811,0.64,9
b2675285-3c57-4da8-8abe-20fe83759222,user_436,422,0.1828,0.85,1
8d843ad9-b038-4cd1-bb86-71c158be6c14,user_436,279,0.1073,0.69,5
be24af96-eb10-452a-8ead-fe1b6a7a4ce6,user_436,325,0.1423,0.89,10
ea94a772-ab6b-497b-8ccc-941d9d3b9ac6,user_437,393,0.2633,0.76,8
12ed553c-e618-4043-b9db-00b0e40f1972,user_437,232,0.2866,0.81,6
dcea8b59-0caa-4782-9ae5-108b745483ed,user_437,487,0.2699,0.73,10
b18ed96d-4a95-490d-bc17-5917d30a835d,user_437,279,0.1688,0.92,5
eeba719d-a118-466a-8c45-a5fe093ad01f,user_437,220,0.3376,0.69,0
5a3ede12-26ab-406f-9927-d85c39bcae35,user_437,303,0.2475,0.89,9
9e92b9d9-f8bc-40bb-9677-3d4c1a837f9e,user_437,240,0.2441,0.66,9
5adea2a4-b1c7-4493-8077-38479e04215a,user_437,395,0.1805,0.88,4
bc374a1e-517e-416a-9922-2b372d9eb2d2,user_437,375,0.2364,0.84,1
1c011cb5-c3aa-49ef-a5bb-ffb9e2c07b0f,user_437,327,0.1999,0.75,8
2cedc1f9-2c33-4cb9-9a1e-39047e763e5b,user_437,253,0.1497,0.84,10
f2023981-7e02-48c1-a7c2-caa72460fdd7,user_437,417,0.3004,0.68,5
3ff1254b-4128-4138-bf99-a6e363478b41,user_437,299,0.1603,0.69,3
2e89a6ed-7453-49c3-8ebc-02b138665e81,user_437,292,0.2385,0.88,1
db6e82cc-5c57-4b93-857e-aa6f29de65e6,user_437,290,0.2222,0.94,7
1cecb536-24f3-484a-a64f-b1714a0d08ae,user_437,348,0.164,0.75,3
addb47c3-607b-4b22-ad18-01d7602c9887,user_438,221,0.2265,0.61,2
42bb7890-cf97-4941-af62-a976520c7748,user_438,229,0.2409,0.9,2
61eb8774-a563-4759-a10a-bc649752800f,user_438,249,0.2726,0.76,8
e8a541f8-313e-49a2-b546-f5eed9996d9d,user_438,187,0.2716,0.65,0
0062cf68-bc66-49ff-bd73-1fcc31ff18f9,user_438,5718,0.005,0.1,6
e090c65f-715c-4f85-8d52-9e8a4b5f9c24,user_438,412,0.2158,0.63,8
4e02ffb3-04bd-4646-9561-2a4ae7a3d3fe,user_438,445,0.3215,0.69,8
7fc4bd3f-84c0-4bed-9732-bacd8090661f,user_438,242,0.2861,0.93,1
ec2597eb-9482-40ec-9966-80b38231f16b,user_438,434,0.2184,0.8,2
76f1a8e8-455d-4614-8301-a06c54a1c8a6,user_438,206,0.1797,0.69,3
02a49e9a-2a8c-4efe-8def-bf070553c66b,user_438,354,0.2097,0.79,10
aee0ba17-9d25-4068-9fca-fb85dc34d926,user_438,506,0.1978,0.68,7
af31dee8-81ea-4853-8415-a46760a55b8e,user_438,342,0.2109,0.88,2
c41e63d4-9cb1-4b59-9245-6606596fb6ce,user_438,253,0.2356,0.91,10
c9bbdda4-3080-4036-902f-4df3dffd1d40,user_438,422,0.2868,0.76,1
41e39149-7f30-4761-b2bc-e91aae8f191f,user_438,363,0.1717,0.89,7
2e8139fe-e75d-4776-b3b5-ab5c9fb8d4b8,user_438,373,0.2917,0.61,10
a86e45c6-a279-41f6-ad58-f5e065b2e4c5,user_438,186,0.2274,0.92,1
e0ad8c81-f297-4a6e-a8f3-0754358e5535,user_438,433,0.1638,0.86,0
6a036e2f-5108-4482-bdb7-7a79990501f8,user_439,295,0.3059,0.72,4
73cd3e91-2f5b-46f7-849c-230d3bb11ffe,user_439,381,0.2658,0.6,10
51a3dfe4-7962-45a8-bf7d-7604ebd92165,user_439,464,0.2894,0.85,1
e97c0337-28f6-4012-aba5-a631cb776246,user_439,258,0.3301,0.89,9
047d4bc7-2753-4c4a-9136-8ea85bd3494b,user_439,161,0.3005,0.82,0
663cf258-e2c5-4f4d-949f-25e36b19b289,user_439,273,0.2965,0.86,8
244a603e-156e-47f8-8af0-cf0c596b0c6f,user_439,291,0.2337,0.78,3
071c641d-2242-4baa-9ac6-2e25cf3cc829,user_439,128,0.3181,0.74,2
b9a1f8c5-929c-4513-9e6f-46b9a77465af,user_439,404,0.3125,0.84,6
97affdcd-26a1-4f29-a85c-ecb9ed6d216d,user_439,551,0.2954,0.71,3
52949fbd-1243-4159-9df5-6402492ca612,user_439,6139,0.005,0.1,8
c1e84c4a-50d8-429c-9157-cf3e9766cd43,user_439,506,0.3032,0.8,4
66f8197e-94e1-4c88-b37d-5941aa32fd19,user_439,4611,0.005,0.1,3
2777a40b-cff7-46ad-b85f-20e5ab1aa0c5,user_439,385,0.1883,0.9,4
d3a085ec-2c1f-40db-a89a-5f90a5500af1,user_439,228,0.3214,0.92,7
aa012ab9-4bf1-47a8-b904-2b4e9f571ce3,user_439,365,0.2953,0.89,9
0af15cc2-2e0c-4801-b436-6b12c391ef93,user_439,296,0.2733,0.84,5
55d145d2-1374-475f-a081-f8de6e74745d,user_439,537,0.3556,0.93,0
83ade32f-9f9d-4a0d-825b-8476a9ca7237,user_439,183,0.2786,0.82,0
8d1d122a-ab37-4f0a-a574-625f06edeb11,user_439,272,0.2663,0.77,0
346b544c-31cc-455c-98db-494a56f2ce96,user_440,284,0.3347,0.9,7
a79a80da-3918-4757-9b62-5489b94e52be,user_440,35,0.3175,0.6,10
0a5ac47d-d9f0-4a1f-82a1-ea1289ceab51,user_440,367,0.293,0.93,5
88d094a9-92ea-43b6-85c9-db9b0b29fc3a,user_440,186,0.246,0.87,0
b451c12b-3975-464c-99da-9362da06e439,user_440,332,0.3996,0.91,4
d1a4e006-1071-47d9-a833-6002db049d89,user_440,340,0.3472,0.73,10
d9ba9cdb-2d41-47f0-956d-e288a4721ca1,user_440,264,0.406,0.6,6
d42e937c-f323-4331-9828-0e6126defcaf,user_440,559,0.3043,0.78,2
5f42cf6b-1386-44e3-8838-6cbc2c42e58b,user_440,319,0.3838,0.86,9
a9a9bd76-82e8-4b5e-8bcb-68bdbfca79d8,user_440,309,0.4329,0.91,2
b6131739-1cd6-4f0d-a228-d8e4e964f172,user_440,192,0.2902,0.92,8
dea6a37e-2755-4942-89cf-c27c5f5b787e,user_440,184,0.3469,0.66,1
89293c77-6aca-4286-8b1e-e01c6f79029e,user_440,231,0.3172,0.84,1
4c46bad8-66c6-4e18-bdce-9d797fdf76ae,user_440,249,0.3457,0.81,8
c379b61d-1a9e-42f5-8228-de49e4c4e73c,user_440,322,0.3639,0.83,1
53a3b34e-87e5-44ce-9c17-9c69953599c6,user_440,479,0.3149,0.85,9
0ef90bcc-8988-466f-8e67-d7d8431bdc70,user_440,399,0.3245,0.93,8
4e3b744f-fd23-4d28-8f2e-8a0863b3dfd0,user_440,5131,0.005,0.1,3
6365798b-cb6b-48fe-8ae6-89d6003eea09,user_440,337,0.2592,0.93,0
80a24679-ed95-4829-91ec-a6b72d7b3702,user_440,157,0.2892,0.69,5
7136e9e5-7f71-4837-aeb4-4055ea628d3d,user_440,226,0.3778,0.67,2
3e9af4fb-7afe-4780-8640-3806a3666154,user_440,346,0.249,0.8,3
53c96c60-8551-46e8-904d-39e0d4f7f15f,user_440,244,0.3159,0.73,6
63416840-f5b3-429a-bc9b-944fc6a3e5d4,user_440,167,0.3419,0.93,1
f21b76e3-4822-42f9-a6d7-8e18a3473f18,user_441,309,0.2894,0.63,0
4f901410-bfba-490b-a638-3fa3dec67e8f,user_441,263,0.3301,0.69,2
9885e990-1e66-4738-becf-a316c66b0a01,user_441,239,0.3939,0.67,6
37bbf154-2119-41c1-b966-83556f72bb3c,user_441,239,0.4,0.75,1
1c9e7844-2e27-47f7-a893-b7e04bd363b4,user_441,169,0.3716,0.89,2
ee1f18ac-b701-401e-a412-a2ab9c4ab63d,user_441,356,0.3578,0.74,1
2dd5f005-2513-4dd0-8f04-8f3a6fa579d0,user_441,183,0.3334,0.62,5
04612c71-2eda-433f-b17c-a1021339ff4a,user_441,343,0.3185,0.69,1
0ba40fdb-105f-4f51-b0af-70d24e3e4f5f,user_441,224,0.3266,0.81,2
40c063fc-9c9a-4d7d-a9c0-9a8548c95572,user_441,157,0.3389,0.83,6
f8fb04f3-cbbc-44a3-b78a-91e6882a6ff5,user_441,8,0.2792,0.65,1
7c501ef8-bb94-473b-880a-202f1cde5b69,user_441,228,0.3754,0.68,5
e14602b4-eac2-48ad-82d6-21ddf00a8b85,user_441,160,0.366,0.82,6
b3345e5b-dca3-4a0a-85c1-9ddb917f8389,user_441,292,0.305,0.85,0
789759ef-170d-4c13-9ca6-91e1dda7c33a,user_441,370,0.3254,0.69,9
2746cfa4-724e-458d-9d70-773edcd9f69f,user_441,131,0.3385,0.79,5
968f8658-6800-455d-82a6-63d6d34c41f2,user_441,289,0.3676,0.86,3
9ceb5b43-fa0d-4875-9814-697c9c025145,user_442,101,0.2071,0.85,10
86df605b-b0ce-4eff-934b-45a847165e93,user_442,436,0.1932,0.73,5
8381023f-292f-4ba1-a6d5-010318b685c5,user_442,390,0.2396,0.63,1
bc4047fa-1c63-46f7-b2fc-5015b2c4606b,user_442,234,0.3012,0.92,2
3826ad58-0e98-486d-8518-52dc8caf7d2a,user_442,400,0.205,0.72,8
68ea0d22-6c18-4782-ae96-f611e00c04a3,user_442,350,0.2354,0.86,0
bec094b8-b02d-45b4-bccc-d4b3055c1cac,user_442,193,0.2628,0.8,4
0ff8a84c-008b-4779-b4cb-83962b080b7e,user_442,388,0.3015,0.75,8
325b7c88-efad-44b5-990b-bfbc0160c1c4,user_442,269,0.2947,0.95,5
562f62e8-8a0b-48e4-a94a-8a71bf7ca627,user_442,426,0.1467,0.9,8
3044f297-6562-4354-8b41-bcd931821fde,user_442,282,0.2741,0.94,6
525f38eb-00fc-4ce3-98ab-202bdf7ad7b0,user_442,231,0.2841,0.75,3
cf42ce0a-539e-432e-8be1-bd38a1be3068,user_442,458,0.2465,0.67,9
e2e44a01-3e88-4897-8528-bbd12df11e76,user_442,229,0.3102,0.83,10
8cc1e036-3c25-4eb3-a62e-54eb878ab369,user_442,197,0.2073,0.9,4
5af380a4-ef70-48b6-807d-3d37b5b46dcd,user_442,211,0.1922,0.93,2
ecc69033-296e-44d5-b069-acba8d9b4935,user_442,240,0.2021,0.77,7
9dae8912-cf70-4a88-97aa-e31f6afd7346,user_443,411,0.2946,0.75,5
9086b124-c742-4b51-a8f4-c2dc2bc12824,user_443,325,0.3553,0.6,3
0f44a6f1-0ffc-43bf-9c88-f367c46e30a4,user_443,258,0.3125,0.64,0
b28fc8c6-88b3-4922-a5ea-60d8737b6961,user_443,444,0.3589,0.68,2
75176bfa-d298-445c-a9fc-d3e26ea45e17,user_443,239,0.404,0.7,6
3e7b15a3-eefd-41cf-afa7-60a9c19bfe2a,user_443,395,0.3484,0.85,3
d805aa2b-2d64-46ea-ba25-be44db986cde,user_443,369,0.3607,0.62,3
34f17153-e3b8-4773-be31-8a9e8e499061,user_443,260,0.3302,0.62,7
9c028ab7-8068-4766-9f40-ae0ae1cbad85,user_443,353,0.4251,0.73,4
ca23792c-ac55-4173-a2a7-3ff5e498d1a8,user_443,301,0.3516,0.87,1
36e8d3bd-342f-4b08-b5b1-6d2fe1fcd171,user_443,338,0.3943,0.91,10
e66ecec5-6852-433e-bbd0-a126d086d4d6,user_443,478,0.2851,0.73,8
5612ad53-8172-409d-9553-4416bf3a5509,user_443,172,0.3087,0.76,6
a19028e4-e21e-4ae4-9d32-08dba28f57d0,user_443,168,0.2566,0.91,10
cfb30320-e9bd-4511-8ad6-34a7f6a64d7f,user_443,429,0.2467,0.66,7
67099d55-c499-43ce-93c0-331bc002c999,user_443,231,0.3641,0.74,5
1ad136d6-7472-4d84-a5cc-59d62d520b16,user_443,327,0.374,0.92,0
4e01009d-8d59-4363-af1e-20503f71edab,user_444,416,0.2673,0.92,10
0035c555-1bd1-4715-86e7-9a7bf712e813,user_444,361,0.3491,0.84,6
27b185f6-309b-4234-930a-ef28f92031df,user_444,297,0.3244,0.61,2
282767c0-ca85-482c-817e-d3f4a9f05ec4,user_444,374,0.3766,0.92,4
b786834b-39c1-401b-a66a-eaff337ceef0,user_444,397,0.3052,0.94,7
ac4b7dbd-1961-4a1f-a700-b5609bd89990,user_444,347,0.3301,0.78,1
bb28b3b1-8212-45df-9961-cea08a626b5c,user_444,405,0.342,0.88,8
e5d06bcf-596d-48dc-b94b-5576f8876d7d,user_444,218,0.3452,0.82,1
999f46eb-bcb7-40a9-b609-c5802fd46a8e,user_444,292,0.3953,0.67,3
87424586-1034-494e-9b2b-e1beba735eb2,user_444,403,0.3967,0.79,6
f019eca2-b54f-4e0b-934b-3dbb7a14330b,user_444,447,0.364,0.82,9
b347fd7b-f0e3-450f-bc7d-0e39c3a623ce,user_444,458,0.3353,0.6,8
e54984ae-f3e2-45de-a7f3-96b405109ebf,user_444,280,0.3726,0.83,0
1850147b-62b9-4bbf-be35-cb467b769a50,user_444,341,0.2782,0.74,6
c1699add-6c28-4e65-8b1f-7526a69083d0,user_444,542,0.2982,0.67,4
d355652e-5ec7-48f6-b92d-933da10ff3db,user_444,440,0.3637,0.87,0
a28284df-019b-4b5d-aac3-aafc94fe0779,user_444,307,0.2165,0.9,7
85cc2c2d-89c9-4243-af30-681ce61b4afc,user_444,330,0.2465,0.79,4
d02f1905-a778-414e-9b36-840c19b72aaa,user_444,305,0.3278,0.68,9
133727c0-c533-4d1e-bf53-22704432dbd0,user_445,364,0.247,0.9,4
9b509cd7-7793-431f-a09f-9f959f04fdd0,user_445,362,0.2317,0.92,3
1de53888-68e5-4a79-b4de-a86371d0f4fd,user_445,222,0.177,0.7,5
b1ddfdbb-80cf-4dc7-ab10-862175ecc919,user_445,423,0.1488,0.82,6
97ea6d52-f84d-4a4b-9a33-2b7d1c54cdb8,user_445,333,0.1986,0.92,6
88827b82-da6d-43da-945d-be026b4388f5,user_445,402,0.2655,0.76,3
b159f8a4-8a80-4429-bf38-1a63a4ac2176,user_445,167,0.2125,0.74,10
7f5ac17a-a926-450e-9995-e5f44c8545c1,user_445,220,0.1808,0.61,3
044246cf-acf1-4cbe-bc03-3a022d9e3145,user_445,354,0.1449,0.85,6
bb5cc587-d268-4ad4-b758-4252fd9ced09,user_445,219,0.1279,0.73,7
607a93ea-640a-4369-b395-30892692a7e6,user_445,6527,0.005,0.1,2
2bba86f4-c383-4cda-a26c-c54d88ab7afd,user_445,5846,0.005,0.1,2
3442853a-72be-4fb8-92dc-383c236bf12c,user_445,476,0.1651,0.74,5
97da6c23-81d9-4ff9-9de2-d8ca4edc3a08,user_445,331,0.1581,0.85,7
299a19fb-f3d2-40db-a41f-ba4b90c4e57a,user_445,349,0.1732,0.76,4
9a3336ee-3938-4322-937e-95ed57eaefa6,user_445,449,0.228,0.68,5
a0d69a59-6f66-46b4-abd1-4dd545d81a45,user_445,484,0.224,0.9,10
71c01cb1-c395-428a-824f-f385a2ef2b77,user_445,7073,0.005,0.1,10
71eeea51-05c0-48c6-9b9a-bb6ddc954d75,user_445,224,0.2655,0.68,6
248941f4-79a5-4d6f-a09d-63de44a3521a,user_445,327,0.1963,0.94,8
6c4d1810-6979-4532-9e0a-294ec3cc0aac,user_445,271,0.129,0.85,4
4df48d1f-ff3c-4eb0-bd0b-e52c971ba682,user_446,383,0.326,0.86,0
92f7d82a-7018-4dce-83b4-4bae101c1fa0,user_446,278,0.3028,0.83,8
058729f3-7c03-4f35-a577-aba99e6579a5,user_446,289,0.1442,0.71,3
c8271dd9-8da1-4439-80fc-21fd8ffbcc0f,user_446,334,0.184,0.94,10
af9dcdf0-4e97-40a0-b510-95ed9864dc1a,user_446,245,0.2184,0.79,9
8f2473da-4141-49c5-bf7e-edaaae01d882,user_446,470,0.2675,0.61,8
d9c175fd-9e28-484f-af82-6da05a18f557,user_446,215,0.287,0.69,8
469acda3-67d7-4e57-88c3-1385922ba6f1,user_446,381,0.1552,0.76,4
318beb4e-8251-4fd9-b41f-acd11344c2f6,user_446,339,0.1983,0.8,5
810a9f84-cd4e-4c4b-9bb7-18a5cd7f9010,user_446,263,0.2097,0.62,4
69343f60-1ccf-486d-8d61-7ffbd8d3ac89,user_446,260,0.1687,0.88,9
d6c1de57-49fa-485d-be16-918f764878d7,user_446,153,0.3143,0.78,6
a142070e-f197-438d-84dc-5e3375557a6c,user_446,466,0.1137,0.88,3
bbaae0a4-660f-4b0b-b4cd-510f57e69df9,user_446,367,0.2087,0.87,6
8880f906-cef5-46c8-8953-cabc94ded20d,user_446,309,0.223,0.78,9
4affe799-617d-4629-bf4b-38041b5869fa,user_446,217,0.1916,0.78,10
072804aa-88a0-469a-9593-5df6c6c286af,user_446,326,0.2495,0.95,5
02874139-50e7-4eb8-8a3e-790343e587b9,user_446,204,0.3089,0.92,1
a9b29770-2aaa-4394-9adc-8fe3cad67b77,user_447,311,0.027,0.93,7
64fdda37-ce63-4ae0-83c7-f1d9a3d7ad9b,user_447,366,0.1153,0.81,5
f7009428-53a0-430b-8289-a49ce036f00d,user_447,228,0.1122,0.6,7
e33bb3e0-d5f0-4f27-9e46-c88e2bc030e4,user_447,229,0.2115,0.67,0
66023be3-29fd-4256-8809-c464fc90d88a,user_447,284,0.1904,0.88,4
0a017177-756c-4d0f-b60f-dbf223b8f542,user_447,164,0.12,0.86,1
8d8957fb-4a35-4184-a674-7987658ea17a,user_447,271,0.2137,0.87,10
04a0c599-0fab-4b92-a6d7-e5589a117c5a,user_447,200,0.1896,0.74,2
4543646b-2ddc-4792-8b5b-73dfd7018ade,user_447,361,0.1037,0.92,10
5bcb31f3-40ae-402f-9564-705688de4047,user_447,316,0.1344,0.77,6
38b042da-c52a-4570-9ab8-4c1b85243095,user_447,314,0.1386,0.68,2
8a24cbe1-e094-4981-8e68-7e830023b3a5,user_447,382,0.1511,0.63,4
dffbad37-30a0-416d-8e38-2a3d92b8ef90,user_447,404,0.0576,0.69,1
54730446-0a88-4dd7-8df3-92f9aa6cfab9,user_447,264,0.1811,0.67,2
d096f682-aab0-4b08-8e1c-6d6a7b82ff4c,user_447,72,0.1275,0.78,3
9e6d3d62-3ca9-4d02-8d12-9c6c8a759c6e,user_447,261,0.2178,0.66,3
430ca1a0-7946-493c-bca5-0ac298523535,user_447,247,0.2217,0.92,2
feae0fb8-be56-4b4c-9ac7-bffad55a3290,user_448,349,0.2004,0.64,2
6a7e95d2-58fe-49a1-8da7-2e1a1b21eb27,user_448,261,0.1529,0.62,4
03bac96e-3c8f-4a90-9d90-fef2fbf7ad20,user_448,278,0.1645,0.71,3
7273b748-f5cb-4af8-acea-934f263d979a,user_448,442,0.1281,0.76,6
